,Semilla,Algoritmo,Kilometros,Evaluaciones,Solucion
0,142248961,Local_search,398.22896258309333,488,[11  9 13 14 16 13 12 11 11 13 17 23  8 13 16 20]
0,142248961,Simulated_annealing,710.6216337716162,378,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,142248961,Tabu_search,398.04687668644857,3187,[11  9 13 14 16 14 12 11 11 13 17 22  8 13 16 20]
0,90425361,Random_search,420.72844401083006,100,[11 11 16 18 18 14 11 11 13 11 11 19 11 14 16 15]
0,90425361,Local_search,412.25679183344215,603,[14  7 13 14 16 13 10 10 10 14 16 23  8 13 18 21]
0,90425361,Simulated_annealing,680.8811777031481,347,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,90425361,Tabu_search,405.8034722774941,3166,[14 10 16 14 15 13 12  9 10 13 15 20  8 13 18 20]
0,106117715,Random_search,416.31824314158155,100,[12 13 15 13 16 17 12 12 10 13 12 19 10 15 16 15]
0,106117715,Local_search,421.93911227360815,459,[ 9 11 13 14 12 14 12 12 12 16 15 20  8 13 16 23]
0,106117715,Simulated_annealing,718.1399115045132,423,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 17 65]
0,106117715,Tabu_search,421.4886305847953,3119,[ 9 10 15 14 13 14 12 11 11 19 16 20  8 14 17 17]
0,116920929,Random_search,416.27072539606223,100,[10 11 17 14 16 14 15 10  9 12 15 19 10 16 16 16]
0,116920929,Local_search,416.4844932597541,932,[13  7 13 14 15 13 11  9 10 14 16 20  8 13 19 25]
0,116920929,Simulated_annealing,676.9778304021888,412,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,116920929,Tabu_search,405.7491904158858,3180,[15  9 13 14 15 13 15  9 10 12 15 24  8 13 18 17]
0,110180822,Random_search,418.305652903837,100,[16 10 15 16 14 15 14 11  9 13 13 19  9 15 16 15]
0,110180822,Local_search,421.4340152666879,744,[15  7 13 12 14 13 11  9 10 14 16 24  8 13 19 22]
0,110180822,Simulated_annealing,669.8054932288169,298,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,110180822,Tabu_search,414.5783650638092,3183,[15  8 13 14 13 14 12  9 10 13 16 22  8 13 19 21]
0,153236794,Random_search,414.9313531015183,100,[12 13 14 14 13 14 17 12 11 13 13 19  9 14 16 16]
0,153236794,Local_search,412.99421883158215,839,[13  7 13 14 15 13 11 10 10 14 16 23  8 13 19 21]
0,153236794,Simulated_annealing,691.9568621774793,388,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,153236794,Tabu_search,409.41887401424395,3186,[13  8 13 14 15 13 12  9 10 14 15 23  8 13 19 21]
0,132916330,Random_search,414.8607916025186,100,[10 13 15 14 17 15 10 11 11 11 14 19 15 14 16 15]
0,132916330,Local_search,418.43234337110744,451,[ 9  9 13 14 13 14 11 11 15 14 18 20  8 13 16 22]
0,132916330,Simulated_annealing,727.427858727639,451,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 16 66]
0,132916330,Tabu_search,412.2326086876392,3178,[13 10 13 12 16 13 15  9 10 16 15 19 10 13 19 17]
0,199338830,Random_search,417.5322545400038,100,[12 10 15 16 13 14 13 12 11 12 16 19 10 16 16 15]
0,199338830,Local_search,417.4103040593419,822,[11  8 13 14 15 13 12 11 10 12 15 20  8 13 19 26]
0,199338830,Simulated_annealing,710.6216337716162,393,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,199338830,Tabu_search,406.2842048656923,3188,[19  9 13 13 16 13 12 11 10 13 13 20  8 14 18 18]
0,63246810,Random_search,418.6432745464475,100,[15  9 14 16 14 16 11 11 11 11 16 19 11 14 16 16]
0,63246810,Local_search,422.9582653516593,588,[11  9 13 14 12 13 12 10 12 14 17 20  8 13 16 26]
0,63246810,Simulated_annealing,710.6216337716162,348,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,63246810,Tabu_search,409.4271441394365,3186,[12  9 13 14 15 13 14 10 11 16 17 20  8 13 19 16]
0,60863602,Random_search,416.07784325925326,100,[12 12 15 12 15 16 11 11 11 15 13 19 12 14 16 16]
0,60863602,Local_search,422.8020647271767,725,[14  7 13 12 14 13 12  9 10 15 16 21  8 13 19 24]
0,60863602,Simulated_annealing,680.8811777031481,344,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,60863602,Tabu_search,417.8418935500616,3187,[13 12 13 12 14 13 12 11 11 14 14 19 16 13 16 17]
0,151377617,Random_search,418.17921045121716,100,[10 10 14 14 17 15 12 11 15 12 14 19 10 15 17 15]
0,151377617,Local_search,403.65563250100695,659,[11 10 13 14 16 13 12 11 10 12 16 23  8 13 18 20]
0,151377617,Simulated_annealing,710.6216337716162,362,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,151377617,Tabu_search,398.7940495644753,3189,[11 10 13 14 16 14 12 11 11 13 17 20  9 13 16 20]
0,139034149,Random_search,419.53862221195914,100,[17  9 14 14 14 14 12 11 13 12 13 19 13 14 16 15]
0,139034149,Local_search,411.00871443407624,348,[12  9 13 14 14 13 12 11 10 12 16 23  8 13 19 21]
0,139034149,Simulated_annealing,700.9768938101406,356,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,139034149,Tabu_search,402.4118385356867,3185,[14  9 13 14 16 13 12 12 11 17 12 22  9 13 16 17]
0,75542543,Random_search,411.3196409283071,100,[12 10 16 16 16 14 11 15 11 11 15 19  9 14 16 15]
0,75542543,Local_search,410.8250096798358,814,[12  7 13 14 16 13 10 10 11 14 16 21  8 13 16 26]
0,75542543,Simulated_annealing,700.9768938101406,345,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,75542543,Tabu_search,407.17011713029603,3189,[12 10 13 12 16 13 12 10 11 14 16 21 11 13 16 20]
0,20495483,Random_search,409.2425108725245,100,[10 11 14 14 17 14 13 11 13 13 14 19 12 14 16 15]
0,20495483,Local_search,401.1185895134717,727,[ 9  9 13 14 17 13 12 12 11 13 17 22  8 13 16 21]
0,20495483,Simulated_annealing,731.8287694421822,399,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
0,20495483,Tabu_search,398.2341088446969,3167,[ 9 12 13 14 17 13 12 12 11 12 17 20  8 13 16 21]
0,184980411,Random_search,410.7957991906858,100,[12 11 14 16 16 14 10 12 11 11 16 19 12 14 16 16]
0,184980411,Local_search,405.5421607859542,785,[13  9 13 14 14 13 11 11 11 14 17 22  8 13 16 21]
0,184980411,Simulated_annealing,676.9778304021888,399,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,184980411,Tabu_search,400.09705792489586,3184,[10 11 13 14 16 13 13 12 11 12 17 21 14 13 16 14]
0,156393481,Random_search,412.0442377455329,100,[11 12 16 15 16 14 11 12 11 17 11 19 10 14 16 15]
0,156393481,Local_search,414.535360557524,634,[13  7 13 14 15 13 12  9 10 14 16 20  8 13 19 24]
0,156393481,Simulated_annealing,676.9778304021888,444,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,156393481,Tabu_search,414.5118396638875,3176,[13  8 13 14 16 13 11 10 11 12 16 20 15 14 15 19]
0,62806776,Random_search,416.95184186193774,100,[10 12 17 13 15 14 13 13  9 14 15 19  9 15 17 15]
0,62806776,Local_search,405.4821025859194,400,[11  9 13 14 16 13 11 10 10 15 16 24  8 13 19 18]
0,62806776,Simulated_annealing,710.6216337716162,359,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,62806776,Tabu_search,396.97090090085055,3201,[11 10 13 14 16 14 12 11 11 13 17 21  8 13 16 20]
0,136662230,Random_search,415.0894333997178,100,[11 11 16 15 14 15 14 12 12 12 14 19 10 14 16 15]
0,136662230,Local_search,440.24103966097897,833,[10  7 13 12 14 13 11  9 14 11 20 20  8 13 19 26]
0,136662230,Simulated_annealing,719.6971983746898,322,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,136662230,Tabu_search,418.59714649910785,3167,[13 10 16 13 14 13  9 11 10 19 16 19  8 13 18 18]
0,101884495,Random_search,409.0341555874935,100,[10 11 14 11 17 14 15 10 11 16 17 19 10 14 16 15]
0,101884495,Local_search,422.3892782506846,831,[12  7 13 12 14 13 12  9 13 14 20 22  8 13 16 22]
0,101884495,Simulated_annealing,700.9768938101406,350,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,101884495,Tabu_search,417.1152185900652,3195,[12  8 13 13 14 13 12  9 13 14 20 20  8 13 16 22]
0,81821913,Random_search,410.1395950071812,100,[11 12 17 17 17 14 10 13 12 11 12 19 10 14 16 15]
0,81821913,Local_search,411.23785990695103,658,[10  8 13 14 15 13 12 12 10 13 16 23  8 13 19 21]
0,81821913,Simulated_annealing,707.22854241678,422,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 17 64]
0,81821913,Tabu_search,408.4931813901581,3188,[10  9 13 12 16 14 14 12 11 14 13 22  8 13 17 22]
0,170429310,Random_search,416.6526301577128,100,[16 12 16 12 17 14 12 12 10 12 12 19  9 15 16 16]
0,170429310,Local_search,427.28497312684914,343,[14  9 13 12 12 13 11 11 10 18 14 20  8 13 19 23]
0,170429310,Simulated_annealing,680.8811777031481,359,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,170429310,Tabu_search,406.02259772204485,3182,[10 11 13 14 16 13 12 12 11 12 16 19 14 13 16 18]
0,191367589,Random_search,418.7893429292127,100,[11 10 15 18 15 14 15 10 10 11 14 19 11 14 17 16]
0,191367589,Local_search,413.28738416202384,510,[16  8 13 14 13 14 12  9 10 12 16 25  8 13 19 18]
0,191367589,Simulated_annealing,663.1765146581573,301,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,191367589,Tabu_search,404.5613942252298,3176,[10 10 13 14 16 14 12 10 13 12 20 20  8 13 16 19]
0,185747180,Random_search,417.5558821987431,100,[13 10 16 12 14 14 12 12 10 16 15 19 11 15 16 15]
0,185747180,Local_search,412.37134027686386,502,[12  8 13 14 14 13 12  9 13 14 20 21  8 13 16 20]
0,185747180,Simulated_annealing,700.9768938101406,330,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,185747180,Tabu_search,399.71763502292276,3193,[12 10 13 14 15 14 12 11 11 13 17 21  8 13 16 20]
0,22849737,Random_search,411.63597602094234,100,[11 10 14 12 16 14 13 12 13 14 16 19 10 14 16 16]
0,22849737,Local_search,439.27680185305184,563,[10  8 13 10 13 13 11  9 15 17 20 20  8 13 19 21]
0,22849737,Simulated_annealing,719.6971983746898,358,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,22849737,Tabu_search,417.0748624269417,3185,[13  7 13 11 15 14 13  9 10 17 16 24  8 13 19 18]
0,67684616,Random_search,416.47494502795956,100,[10 12 17 11 16 14 13 12 13 11 16 19 10 14 16 16]
0,67684616,Local_search,416.64952921595506,610,[14  7 13 14 13 14 10 11 11 14 16 21  8 13 16 25]
0,67684616,Simulated_annealing,680.8811777031481,314,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,67684616,Tabu_search,399.44179560548355,3189,[12 12 13 14 16 13 12 10 11 12 15 20  8 13 16 23]
0,41173275,Random_search,416.47052138863137,100,[12  9 14 13 15 14 14 15 11 15 15 19  9 14 16 15]
0,41173275,Local_search,416.08352282472055,625,[11  9 13 13 14 13 12 13 11 15 12 21  8 13 16 26]
0,41173275,Simulated_annealing,698.5808563147792,408,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,41173275,Tabu_search,412.99662970206856,3193,[11  9 13 14 14 13 12 13 11 14 12 21  8 13 16 26]
0,82224214,Random_search,414.40198206474435,100,[12 13 14 17 17 15 14 11  9 11 13 19  9 15 16 15]
0,82224214,Local_search,409.30083124655823,668,[10  8 13 14 16 13 11 12 11 12 17 20  8 13 16 26]
0,82224214,Simulated_annealing,719.6971983746898,333,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,82224214,Tabu_search,415.6614146341298,3193,[10 11 13 14 15 13 13 14  6 12 17 24  9 13 17 19]
0,124312884,Random_search,413.35535413292394,100,[13 12 16 17 16 14 11 12 10 13 12 19 10 14 16 15]
0,124312884,Local_search,403.8350763312368,442,[11  7 13 14 16 13 13 11 11 14 17 22  8 13 16 21]
0,124312884,Simulated_annealing,710.6216337716162,347,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,124312884,Tabu_search,399.8641629724958,3167,[11  9 13 14 16 14 15 12 11 14 13 21  8 13 16 20]
0,126686529,Random_search,414.5040149147091,100,[13 13 15 11 16 14 12 10 13 13 17 19  9 14 16 15]
0,126686529,Local_search,410.54649782273276,534,[16  8 13 12 16 13 11 15 10 14 12 24  8 13 19 16]
0,126686529,Simulated_annealing,663.1765146581573,296,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,126686529,Tabu_search,408.89261020573144,3182,[16  9 13 12 16 13 12 15 10 14 12 21  8 13 19 17]
0,196154927,Random_search,415.3135565658708,100,[16 10 14 15 18 14 11 10 10 11 14 19 10 15 18 15]
0,196154927,Local_search,433.20475784600444,740,[12  7 13 10 14 13 11 11 10 16 16 20  8 13 19 27]
0,196154927,Simulated_annealing,700.9768938101406,365,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,196154927,Tabu_search,435.0227327009048,3199,[12  8 13 12 12 13 12 12 10 14 16 20 10 16 17 23]
0,6847384,Random_search,412.0262131607344,100,[11 11 14 13 16 14 12 15 11 16 12 19 11 14 16 15]
0,6847384,Local_search,408.5079775108379,443,[13  7 13 14 15 14 12  9 10 14 16 24  8 13 19 19]
0,6847384,Simulated_annealing,687.555951462936,414,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 16 62]
0,6847384,Tabu_search,406.6921430161608,3179,[13  8 13 14 15 14 12  9 10 13 16 24  8 13 19 19]
0,10840073,Random_search,408.51960074848955,100,[10 15 17 14 17 14 12 10 11 11 15 19 10 14 16 15]
0,10840073,Local_search,415.58264832368843,462,[10  7 13 14 15 14 12 11 10 14 17 21  8 13 19 22]
0,10840073,Simulated_annealing,707.22854241678,452,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 17 64]
0,10840073,Tabu_search,406.28485385353105,3185,[10 10 13 14 16 14 14 11 10 15 16 19  9 13 19 17]
0,33157991,Random_search,414.29937335454105,100,[14 10 14 14 15 15 16 10 10 11 15 19 11 15 16 15]
0,33157991,Local_search,417.3770527445084,582,[14  7 13 13 14 13 12  9 10 14 16 23  8 13 19 22]
0,33157991,Simulated_annealing,665.9021459278576,410,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 17 60]
0,33157991,Tabu_search,415.50643425191083,3137,[14  9 13 13 13 14 14 10 10 13 16 22 10 15 17 17]
0,82964478,Random_search,418.56429025590563,100,[14 13 14 12 14 14 13 10 11 13 14 19 13 14 16 16]
0,82964478,Local_search,415.0980731318699,495,[12  8 13 13 15 13 11 10 10 14 16 22  8 13 19 23]
0,82964478,Simulated_annealing,700.9768938101406,356,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,82964478,Tabu_search,410.72355816966234,3186,[12  8 13 14 15 13 12 10 10 13 16 22  8 13 19 22]
0,41740391,Random_search,416.56450536111527,100,[14 15 15 14 16 14 10 10  9 13 16 19 10 14 16 15]
0,41740391,Local_search,399.2594651183976,481,[13  8 13 14 16 13 12  9 11 14 17 23  8 13 16 20]
0,41740391,Simulated_annealing,691.9568621774793,359,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,41740391,Tabu_search,393.9163405572811,3183,[13 10 13 14 16 14 12  9 11 13 17 23  8 13 16 18]
0,121358129,Random_search,412.8889390018021,100,[13 12 14 14 14 14 12 12 14 14 13 19  9 14 16 16]
0,121358129,Local_search,411.8251594015739,889,[13  7 13 14 15 13 11 10 10 14 16 24  8 13 19 20]
0,121358129,Simulated_annealing,691.9568621774793,358,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,121358129,Tabu_search,411.13666227625237,3187,[13 10 13 14 14 13 14 10 10 15 16 19  8 13 19 19]
0,173476170,Random_search,412.62698332594863,100,[14 10 17 14 14 14 14 11 10 13 13 19 10 14 17 16]
0,173476170,Local_search,404.68361276200756,889,[11  9 13 14 16 13 12 11 10 12 16 24  8 13 18 20]
0,173476170,Simulated_annealing,710.6216337716162,317,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,173476170,Tabu_search,398.3220462275036,3189,[11 10 13 14 16 13 12 11 11 13 17 21  8 13 16 21]
0,175541472,Random_search,411.8591284246874,100,[12 10 16 14 17 14 13 10 12 15 13 19  9 15 16 15]
0,175541472,Local_search,424.07126532199743,805,[12  7 13 13 13 13 11 13 11 14 15 20  8 13 16 28]
0,175541472,Simulated_annealing,700.9768938101406,305,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,175541472,Tabu_search,411.00871443407624,3175,[12  9 13 14 14 13 12 11 10 12 16 23  8 13 19 21]
0,86111164,Random_search,411.9586805160825,100,[10 13 15 15 17 16 12 10 11 12 13 19 11 14 16 16]
0,86111164,Local_search,427.4354449735734,1072,[15  7 13 12 12 13 10 11 11 15 16 21  8 13 16 27]
0,86111164,Simulated_annealing,669.8054932288169,323,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,86111164,Tabu_search,427.7693276839174,3153,[15  7 13 11 13 13 12  9 11 15 16 23  8 13 16 25]
0,198872843,Random_search,420.7222847550488,100,[11 11 17 15 14 14 11 10 10 15 15 19 11 15 16 16]
0,198872843,Local_search,414.6559039446688,696,[11  9 13 14 14 13 12 12 10 12 16 21  8 13 19 23]
0,198872843,Simulated_annealing,710.6216337716162,376,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,198872843,Tabu_search,398.0386957352264,3156,[10 11 13 14 16 13 12 12 11 14 17 21  9 13 17 17]
0,127438485,Random_search,411.46631341411927,100,[16 11 14 16 15 14 11 11 11 11 15 19 11 14 16 15]
0,127438485,Local_search,410.77683354400864,426,[15 10 13 12 14 13  9  9 11 17 19 24  8 13 15 18]
0,127438485,Simulated_annealing,669.8054932288169,344,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,127438485,Tabu_search,403.1509053353895,3150,[15 10 13 13 14 14 12  9 11 18 17 20  8 13 16 17]
0,190075551,Random_search,413.5979965037713,100,[10 13 14 14 17 15 11 11 10 13 14 19 11 15 16 17]
0,190075551,Local_search,409.4828447550374,465,[15  7 13 14 17 13 11 15 10 12 12 23  8 13 19 18]
0,190075551,Simulated_annealing,656.5445137922206,419,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 17 59]
0,190075551,Tabu_search,401.7874020304934,3177,[15  9 13 14 17 13 11 16 11 12 12 21  8 13 16 19]
0,161871570,Random_search,418.30442582316954,100,[10 10 14 17 15 14 11 13 10 11 16 19 14 15 16 15]
0,161871570,Local_search,418.5347148937375,552,[14  7 13 14 14 13 12  9 10 14 15 20  8 13 19 25]
0,161871570,Simulated_annealing,680.8811777031481,314,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,161871570,Tabu_search,417.6580355038752,3189,[14  8 13 14 13 14 12 10 10 13 16 20  8 14 18 23]
0,196024348,Random_search,413.3043555710535,100,[11 12 16 14 17 14 11 12 10 11 17 19 10 15 16 15]
0,196024348,Local_search,394.19246783823274,408,[14 10 13 14 16 13 12  9 11 13 16 25  8 13 16 17]
0,196024348,Simulated_annealing,680.8811777031481,341,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,196024348,Tabu_search,392.37248129187105,3180,[14 11 13 14 16 13 12  9 11 13 16 24  8 13 16 17]
0,135512935,Random_search,417.75922898912376,100,[11 16 16 15 17 14 13 11 10 11 12 19 10 14 16 15]
0,135512935,Local_search,403.0290973874876,575,[10  8 13 14 16 13 12 11 11 14 18 22  8 13 16 21]
0,135512935,Simulated_annealing,719.6971983746898,339,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,135512935,Tabu_search,402.55256602791076,3186,[10  9 13 13 16 13 12 12 11 14 17 22  9 13 16 20]
0,120319877,Random_search,412.09695750083586,100,[13 12 18 14 15 15 12 11 12 11 12 19 11 14 16 15]
0,120319877,Local_search,416.6545994212703,906,[11  8 13 13 15 13 11 11 10 13 16 23  8 13 19 23]
0,120319877,Simulated_annealing,710.6216337716162,330,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,120319877,Tabu_search,413.18496324077216,3197,[11  8 13 13 16 13 12 11 10 14 16 20  8 13 18 24]
0,32784727,Random_search,424.5597811386997,100,[17 10 14 13 16 14 10 10 13 11 16 19 10 15 16 16]
0,32784727,Local_search,424.9668325684355,525,[16  7 13 12 14 13 11 16 10 14 13 21  8 13 19 20]
0,32784727,Simulated_annealing,663.1765146581573,351,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,32784727,Tabu_search,412.61014259908586,3194,[16  8 13 12 16 13 11 14 10 14 13 23  8 13 19 17]
0,58986192,Random_search,410.41495722994165,100,[12 11 14 16 16 14 11 11 11 13 16 19 10 15 16 15]
0,58986192,Local_search,419.4892910205481,502,[13  9 13 14 13 13 11  9 13 15 16 20  8 13 16 24]
0,58986192,Simulated_annealing,676.9778304021888,420,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,58986192,Tabu_search,405.0613584495037,3189,[11  8 13 13 15 13 12 12 11 14 17 25  8 13 16 19]
0,14438258,Random_search,421.4074927220321,100,[13 11 14 14 14 14 13 14 14 11 12 19 12 14 16 15]
0,14438258,Local_search,428.1930778949251,362,[15  7 13  9 15 13 10 17 11 17 12 23  8 13 16 21]
0,14438258,Simulated_annealing,669.8054932288169,313,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,14438258,Tabu_search,418.7248596974214,3194,[15  7 13 10 15 14 10 18 11 16 12 24  8 13 16 18]
0,106875304,Random_search,424.10120566474916,100,[16 13 14 14 13 14 12 13  9 12 16 19  9 15 16 15]
0,106875304,Local_search,404.7342344371872,593,[16  7 13 14 16 13 10  9 11 15 16 24  8 13 17 18]
0,106875304,Simulated_annealing,649.915535221561,425,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 17 58]
0,106875304,Tabu_search,397.9557957515114,3195,[16 10 13 14 16 14 12  9 11 12 16 22  8 13 16 18]
0,159239730,Random_search,413.4316516230472,100,[12  9 16 12 16 14 16 10 12 16 13 19 10 14 16 15]
0,159239730,Local_search,410.2688341220175,681,[10  8 13 14 16 13 12 11 10 12 16 23  8 13 19 22]
0,159239730,Simulated_annealing,707.22854241678,414,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 17 64]
0,159239730,Tabu_search,410.02137848319325,3193,[10  8 13 14 16 13 12 11 10 13 16 22  8 13 19 22]
0,103600240,Random_search,416.61644105523374,100,[12 17 14 14 16 14 12 10 11 12 12 19 12 14 16 15]
0,103600240,Local_search,425.620951817384,414,[10  9 13 12 14 13 10 10 14 17 17 20  9 13 16 23]
0,103600240,Simulated_annealing,719.6971983746898,305,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,103600240,Tabu_search,421.3719036204916,3177,[18  9 13 12 15 13 12  9 10 14 15 19 10 15 17 19]
0,12177830,Random_search,410.00951068885735,100,[15 13 15 14 14 14 15 12 11 11 13 19  9 14 16 15]
0,12177830,Local_search,417.37206348424667,572,[ 9  9 13 14 13 14 12 11 15 15 17 20  8 13 16 21]
0,12177830,Simulated_annealing,731.8287694421822,305,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
